collected_at,company,date,title,notice_id,category,views,url,source_type,raw
2026-05-14 04:39:52,KB증권,2026-05-13,금융결제원 전자금융공동망 대고객 업무 일시중단 안내(5/30),10009844,시스템,3522,https://www.kbsec.com/go.able?linkcd=m06090001,grid_json,"[""20260513"", ""20260513"", ""20360513"", ""10009844"", ""    "", ""금융결제원 전자금융공동망 대고객 업무 일시중단 안내(5/30)"", ""                                                                                                    "", ""1"", "" "", "" "", ""                                                                                                    "", ""                                                                                                    "", ""                    "", ""3522"", "" "", ""원윤정"", ""플랫폼서비스부"", ""D"", "" ""]"
2026-05-14 04:39:52,KB증권,2026-05-13,국민건강보험공단 수납 업무 일시중단 안내(5/23~5/25),10009843,시스템,157,https://www.kbsec.com/go.able?linkcd=m06090001,grid_json,"[""20260513"", ""20260513"", ""20360513"", ""10009843"", ""    "", ""국민건강보험공단 수납 업무 일시중단 안내(5/23~5/25)"", ""                                                                                                    "", ""1"", "" "", "" "", ""                                                                                                    "", ""                                                                                                    "", ""                    "", ""157"", "" "", ""원윤정"", ""플랫폼서비스부"", ""D"", "" ""]"
2026-05-14 04:39:52,KB증권,2026-05-13,신용대출 종목군 및 위탁증거금률 변경 안내,10009842,상품,392,https://www.kbsec.com/go.able?linkcd=m06090001,grid_json,"[""20260513"", ""20260513"", ""20360513"", ""10009842"", ""    "", ""신용대출 종목군 및 위탁증거금률 변경 안내"", ""                                                                                                    "", ""1"", "" "", "" "", ""                                                                                                    "", ""                                                                                                    "", ""                    "", ""392"", "" "", ""송인상"", ""신용공여부"", ""A"", "" ""]"
2026-05-14 04:39:52,KB증권,2026-05-13,일부 참가기관 디지털금융망 서비스 일시 중단 안내,10009841,서비스,193,https://www.kbsec.com/go.able?linkcd=m06090001,grid_json,"[""20260513"", ""20260513"", ""20270513"", ""10009841"", ""    "", ""일부 참가기관 디지털금융망 서비스 일시 중단 안내"", ""                                                                                                    "", ""1"", "" "", "" "", ""                                                                                                    "", ""                                                                                                    "", ""                    "", ""193"", "" "", ""윤채원"", ""업무개발부"", ""D"", "" ""]"
2026-05-14 04:39:52,KB증권,2026-05-13,일부 금융기관 오픈뱅킹 서비스 일시 중단 안내,10009840,서비스,3013,https://www.kbsec.com/go.able?linkcd=m06090001,grid_json,"[""20260513"", ""20260513"", ""20270513"", ""10009840"", ""    "", ""일부 금융기관 오픈뱅킹 서비스 일시 중단 안내"", ""                                                                                                    "", ""1"", "" "", "" "", ""                                                                                                    "", ""                                                                                                    "", ""                    "", ""3013"", "" "", ""윤채원"", ""업무개발부"", ""D"", "" ""]"
2026-05-14 04:39:52,KB증권,2026-05-12,[ETF/ETN] 단일종목 심화교육 및 해외 레버리지 기본예탁금 도입 안내,10009835,상품,2446,https://www.kbsec.com/go.able?linkcd=m06090001,grid_json,"[""20260512"", ""20260512"", ""20360512"", ""10009835"", ""    "", ""[ETF/ETN] 단일종목 심화교육 및 해외 레버리지 기본예탁금 도입 안내"", ""                                                                                                    "", ""1"", "" "", "" "", ""                                                                                                    "", ""                                                                                                    "", ""                    "", ""2446"", ""Y"", ""원윤정"", ""플랫폼서비스부"", ""C"", "" ""]"
2026-05-14 04:39:52,KB증권,2026-05-12,CFD 증거금률 변경 안내,10009838,상품,2482,https://www.kbsec.com/go.able?linkcd=m06090001,grid_json,"[""20260512"", ""20260512"", ""20270512"", ""10009838"", ""    "", ""CFD 증거금률 변경 안내"", ""                                                                                                    "", ""1"", "" "", "" "", ""                                                                                                    "", ""                                                                                                    "", ""                    "", ""2482"", "" "", ""이유림"", ""글로벌파생영업부"", ""A"", "" ""]"
2026-05-14 04:39:52,KB증권,2026-05-12,신용대출 종목군 및 위탁증거금률 변경 안내,10009837,상품,440,https://www.kbsec.com/go.able?linkcd=m06090001,grid_json,"[""20260512"", ""20260512"", ""20360512"", ""10009837"", ""    "", ""신용대출 종목군 및 위탁증거금률 변경 안내"", ""                                                                                                    "", ""1"", "" "", "" "", ""                                                                                                    "", ""                                                                                                    "", ""                    "", ""440"", "" "", ""송인상"", ""신용공여부"", ""A"", "" ""]"
2026-05-14 04:39:52,KB증권,2026-05-11,국내주식 소수점 일괄매도 및 매매 제한일정 안내(한화솔루션 일정변경-미정),10009832,서비스,1591,https://www.kbsec.com/go.able?linkcd=m06090001,grid_json,"[""20260511"", ""20260511"", ""20360511"", ""10009832"", ""    "", ""국내주식 소수점 일괄매도 및 매매 제한일정 안내(한화솔루션 일정변경-미정)"", ""                                                                                                    "", ""1"", "" "", "" "", ""                                                                                                    "", ""                                                                                                    "", ""                    "", ""1591"", "" "", ""원윤정"", ""플랫폼서비스부"", ""A"", "" ""]"
2026-05-14 04:39:52,KB증권,2026-05-08,일부 금융기관 오픈뱅킹 서비스 일시 중단 안내,10009831,서비스,6904,https://www.kbsec.com/go.able?linkcd=m06090001,grid_json,"[""20260508"", ""20260508"", ""20270608"", ""10009831"", ""    "", ""일부 금융기관 오픈뱅킹 서비스 일시 중단 안내"", ""                                                                                                    "", ""1"", "" "", "" "", ""                                                                                                    "", ""                                                                                                    "", ""                    "", ""6904"", "" "", ""윤채원"", ""업무개발부"", ""D"", "" ""]"
2026-05-14 04:39:52,KB증권,2026-05-08,해외주식 주요 권리 발생 내용 안내 (26.05.11~26.05.15),10009830,없음,1831,https://www.kbsec.com/go.able?linkcd=m06090001,grid_json,"[""20260508"", ""20260508"", ""20350430"", ""10009830"", ""    "", ""해외주식 주요 권리 발생 내용 안내 (26.05.11~26.05.15)"", ""                                                                                                    "", ""1"", "" "", "" "", ""                                                                                                    "", ""                                                                                                    "", ""                    "", ""1831"", "" "", ""정찬우"", ""글로벌BK부"", ""B"", "" ""]"
